83	5000	ok	|	1.00	1.00	0.96	3.98	0.66	1	|	inac	1.00	3.98	1	|	-45.0	3.98(-45)	3.98(-45)	|	4504	4504	4504	4504	4504	
84	0	ok	|	0.09	1.00	1.00	0.10	0.00	0	|	rapi	0.08	0.09	0	|	73.0	0.10(73)	0.09(73)	|	5027	5027	5027	5027	5027	
84	5000	ok	|	0.12	1.00	1.00	0.12	0.06	0	|	shot	0.12	0.12	0	|	73.0	0.12(73)	0.12(73)	|	5027	5027	5027	5027	5027	
85	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.00	0.00	0	|	-77.0	0.10(-77)	0.00(-77)	|	3241	3241	3241	3241	3241	
85	5000	ok	|	1.00	1.00	0.80	5.04	0.63	1	|	inac	1.00	5.04	1	|	-77.0	5.04(-77)	5.04(-77)	|	3241	3241	3241	3241	3241	
86	0	ok	|	0.09	1.00	1.00	0.10	0.00	0	|	rapi	0.06	0.07	0	|	62.0	0.10(62)	0.07(62)	|	2685	2685	2685	2685	2685	
86	5000	ok	|	1.00	1.00	0.99	4.00	1.00	2	|	inac	1.00	4.00	2	|	62.0	4.00(62)	4.00(62)	|	2685	2685	2685	2685	2685	
87	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.00	0.00	0	|	-71.0	0.10(-71)	0.00(-71)	|	1055	1055	1055	1055	1055	
87	5000	ok	|	1.00	1.00	0.58	4.93	0.82	2	|	inac	1.00	4.93	2	|	-71.0	4.93(-71)	4.93(-71)	|	1055	1055	1055	1055	1055	
88	0	ok	|	0.09	1.00	1.00	0.10	0.00	0	|	rapi	0.03	0.03	0	|	3.0	0.10(3)	0.03(3)	|	2319	2319	2319	2319	2319	
88	5000	ok	|	1.00	1.00	0.96	5.94	0.99	2	|	inac	1.00	5.94	2	|	3.0	5.94(3)	5.94(3)	|	2319	2319	2319	2319	2319	
89	0	ok	|	0.09	1.00	1.00	0.10	0.00	0	|	rapi	0.07	0.07	0	|	25.0	0.10(25)	0.07(25)	|	6405	6405	6405	6405	6405	
89	5000	ok	|	1.00	1.00	1.00	2.13	0.53	1	|	inac	1.00	2.13	1	|	25.0	2.13(25)	2.13(25)	|	6405	6405	6405	6405	6405	
90	0	ok	|	0.09	1.00	1.00	0.10	0.00	0	|	rapi	0.07	0.07	0	|	-36.0	0.10(-36)	0.07(-36)	|	8049	8049	8049	8049	8049	
90	5000	ok	|	0.45	1.00	1.00	0.55	0.14	0	|	shot	0.45	0.55	0	|	-36.0	0.55(-36)	0.55(-36)	|	8049	8049	8049	8049	8049	
91	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.03	0.03	0	|	31.0	0.10(31)	0.03(31)	|	2000	2000	2000	2000	2000	
91	5000	ok	|	1.00	1.00	0.96	7.27	0.91	2	|	inac	1.00	7.27	2	|	31.0	7.27(31)	7.27(31)	|	2000	2000	2000	2000	2000	
92	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.02	0.02	0	|	26.0	0.10(26)	0.02(26)	|	1293	1293	1293	1293	1293	
92	5000	ok	|	1.00	1.00	0.92	4.02	0.67	1	|	inac	1.00	4.02	1	|	26.0	4.02(26)	4.02(26)	|	1293	1293	1293	1293	1293	
93	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.07	0.07	0	|	24.0	0.10(24)	0.07(24)	|	6733	6733	6733	6733	6733	
93	4191	fail-0	|	0.00	1.00	1.00	0.00	NaN	0	|	shot	0.00	0.00	0	|	NaN			|	6733	6733	6733	6733	6733	
94	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.03	0.03	0	|	-72.0	0.10(-72)	0.03(-72)	|	7148	7148	7148	7148	7148	
94	5000	ok	|	1.00	1.00	0.96	2.78	0.46	1	|	inac	1.00	2.78	1	|	-72.0	2.78(-72)	2.78(-72)	|	7148	7148	7148	7148	7148	
95	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.00	0.00	0	|	-45.0	0.10(-45)		|	397	397	397	397	397	
95	5000	ok	|	1.00	1.00	0.62	13.42	0.96	6	|	inac	1.00	13.42	6	|	-45.0	13.42(-45)	13.42(-45)	|	397	397	397	397	397	
96	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.10	0.10	0	|	94.0	0.10(94)	0.10(94)	|	9092	9092	9092	9092	9092	
96	1406	fail-0	|	0.00	1.00	1.00	0.00	NaN	0	|	rapi	0.00	0.00	0	|	NaN			|	9092	9092	9092	9092	9092	
97	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.09	0.10	0	|	95.0	0.10(95)	0.10(95)	|	3580	3580	3580	3580	3580	
97	48	fail-0	|	0.00	1.00	1.00	0.00	NaN	0	|	rapi	0.00	0.00	0	|	NaN			|	3580	3580	3580	3580	3580	
98	0	ok	|	0.10	1.00	1.00	0.10	0.00	0	|	rapi	0.05	0.05	0	|	-6.0	0.10(-6)	0.05(-6)	|	5008	5008	5008	5008	5008	
98	5000	ok	|	1.00	1.00	0.98	7.81	0.98	3	|	inac	1.00	7.81	3	|	-6.0	7.81(-6)	7.81(-6)	|	5008	5008	5008	5008	5008	
99	0	ok	|	0.09	1.00	1.00	0.10	0.00	0	|	rapi	0.00	0.00	0	|	-42.0	0.10(-42)	0.00(-42)	|	816	816	816	816	816	
99	5000	ok	|	1.00	1.00	0.73	4.00	1.00	2	|	inac	1.00	4.00	2	|	-42.0	4.00(-42)	4.00(-42)	|	816	816	816	816	816	
